id,start_date,name,distance,moving_time,type,average_heartrate,max_heartrate,average_speed,max_speed,total_elevation_gain,start_latlng,end_latlng,weather_icon,weather_summary,weather_temperature
1570641052,2018-05-13T19:45:25Z,"Car wouldn’t start. Carlo is my lord and savior.",14.8,6141,Ride,156.8,180,8.7,27.3,177.8,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
1572649139,2018-05-14T21:47:51Z,"Industry Nine shoot, oh and  my engine is blown",5.3,1737,Ride,132.2,165,11,24.2,18.8,"[37.27,-79.94]","[37.26,-79.94]",13,14,15
1576896986,2018-05-16T21:48:03Z,"Wet David Weins Disco ",7.2,3199,Ride,130.4,167,8.1,29.3,96.6,"[37.26,-79.94]","[37.26,-79.94]",13,14,15
1582832808,2018-05-19T16:57:58Z,"Foggy Dody",16.7,7910,Ride,156.4,205,7.6,28.9,276.5,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
1585413628,2018-05-20T18:45:27Z,"Exploring the trails behind the house. ",5.7,4546,Ride,136.1,162,4.5,30,135.8,"[37.33,-79.9]","[37.33,-79.9]",13,14,15
1587685547,2018-05-21T21:23:35Z,Struggling,9.3,3795,Ride,126.8,177,8.8,24.6,56.5,"[37.26,-79.94]","[37.26,-79.94]",13,14,15
1592083538,2018-05-23T22:00:23Z,"Christian front flipped on OG",8.3,4755,Ride,133,171,6.3,23.3,127.6,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1594135427,2018-05-24T21:25:43Z,"Limping this Turner along ",12.5,5243,Ride,132.2,178,8.6,28.6,124.8,"[37.26,-79.94]","[37.26,-79.94]",13,14,15
1595983241,2018-05-25T22:55:47Z,"I am mechanically unfit for office ",5.9,2992,Ride,150.3,208,7.1,24.6,108.1,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1602570919,2018-05-28T15:59:03Z,"Cove full pull",27,13898,Ride,131.1,210,7,26.8,325.6,"[37.36,-79.95]","[37.36,-79.95]",13,14,15
1608670846,2018-05-31T16:22:19Z,"RIMBA Trail Work",2.6,1228,Ride,131.9,166,7.5,24.6,24.7,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1609068262,2018-05-31T21:45:27Z,"Wet RMA ",8.4,3918,Ride,140.1,185,7.7,29.3,100.7,"[37.26,-79.94]","[37.26,-79.94]",13,14,15
1612968022,2018-06-02T13:22:57Z,"Shooting the Hoo-Ha enduro video",11.6,6379,Ride,123.2,176,6.5,30,199.5,"[38.43,-78.77]","[38.43,-78.77]",13,14,15
1615857823,2018-06-03T14:47:43Z,"Shooting the Hoo-Ha XXC",5.5,3499,Ride,130.8,174,5.7,18.8,72.4,"[38.43,-78.77]","[38.43,-78.77]",13,14,15
1642994827,2018-06-16T19:09:10Z,"Beating the Bonnaflu",7.1,3572,Ride,158.4,185,7.2,23.3,114.9,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
1645395761,2018-06-17T17:24:56Z,"Fathers Day ride with the one and only Kyle Inman",13.6,6738,Ride,142.4,185,7.3,28.6,182.7,"[37.45,-79.79]","[37.45,-79.79]",13,14,15
1647346217,2018-06-18T21:29:23Z,"Classic Monday night ride ",8.3,3875,Ride,141.4,186,7.7,28.2,95.8,"[37.26,-79.94]","[37.26,-79.94]",13,14,15
1649528477,2018-06-19T21:28:19Z,LeHotica,17.4,3993,Ride,143.8,183,15.7,34.9,102,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1651787528,2018-06-20T21:51:55Z,"Royalty ass whoopin",10.1,4449,Ride,156.7,186,8.1,24.2,143.6,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1653989761,2018-06-21T21:34:47Z,"RMA back in it",9.2,3621,Ride,143.7,199,9.1,30.9,95.3,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1660104763,2018-06-24T16:42:24Z,"Dody ",12.2,6711,Ride,146.4,181,6.6,26.8,193,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
1662281761,2018-06-25T21:27:28Z,"Monday Nighter",10.8,4637,Ride,129.7,185,8.4,34.4,128.6,"[37.26,-79.94]","[37.26,-79.94]",13,14,15
1664610364,2018-06-26T21:29:47Z,"Leroica with some driving",20,4392,Ride,128.9,185,16.4,37.6,110.6,"[37.27,-79.94]","[37.28,-79.93]",13,14,15
1668717259,2018-06-28T21:05:36Z,"Blue Ridge TrailHeads storm Thursday Night Special!",17.1,6556,Ride,149.3,197,9.4,28.4,131.8,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1672707765,2018-06-30T19:45:14Z,"Realized you can see Kerncliff from Mill Mt, so I figured I’d go climb it.",19.1,8099,Ride,152.3,195,8.5,27.1,189.1,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
1674715841,2018-07-01T15:16:18Z,"<insert new name here> Social Ride",10,5138,Ride,147.9,183,7,26.4,126.3,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
1677062149,2018-07-02T21:33:13Z,"Monday Nighter ",7.3,3092,Ride,133.3,181,8.5,30.9,74.1,"[37.26,-79.94]","[37.26,-79.94]",13,14,15
1679338317,2018-07-03T22:22:35Z,"Quick spin with Christian ",9.6,4092,Ride,153.1,200,8.4,24.6,103,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1681133789,2018-07-04T13:15:17Z,"FREEDOM DAY 💯 K",60.5,15085,Ride,,,14.4,40.5,488.6,"[37.43,-79.91]","[37.43,-79.91]",13,14,15
1683631520,2018-07-05T21:47:08Z,"Recovery Mountain Adventures ",12.4,4858,Ride,143.9,180,9.2,26.4,103.6,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1694508313,2018-07-10T21:27:35Z,"One beer ride",19,4231,Ride,145.4,185,16.1,34.2,102.4,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1696569321,2018-07-11T22:17:50Z,"Fabric saddles are great",10.6,4335,Ride,152.1,175,8.8,30,134.7,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
1698771182,2018-07-12T21:43:20Z,"Pre Dirt Fest RMA",13.4,5284,Ride,142.9,177,9.2,25.5,118.6,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1704181587,2018-07-14T13:24:45Z,"Transition Sentinel",6.8,3063,Ride,157,187,8,22.8,54.9,"[39.58,-79.49]","[39.58,-79.49]",13,14,15
1704180901,2018-07-14T17:39:08Z,"Norco Range",4.7,2875,Ride,158.1,182,5.9,20.6,43.6,"[39.58,-79.49]","[39.58,-79.49]",13,14,15
1704180733,2018-07-14T19:14:19Z,"Pivot Trail429",3.3,1831,Ride,155.7,181,6.4,16.1,12.8,"[39.58,-79.49]","[39.61,-79.51]",13,14,15
1704180798,2018-07-15T03:34:54Z,"The most epic night ride ever",7.9,4350,Ride,109,109,6.5,18.6,75.6,"[39.58,-79.48]","[39.58,-79.48]",13,14,15
1704705526,2018-07-15T13:26:19Z,"Ibis Ripmo",12.7,6160,Ride,148.4,181,7.4,20.1,112.5,"[39.58,-79.49]","[39.58,-79.49]",13,14,15
1707365073,2018-07-16T21:32:44Z,"The best.",8.9,3776,Ride,137.8,181,8.5,28,91.7,"[37.26,-79.94]","[37.26,-79.94]",13,14,15
1709736114,2018-07-17T21:28:27Z,"Tour Dae Pont",20.5,4707,Ride,141.4,185,15.7,38,103.6,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1714071156,2018-07-19T13:32:51Z,"Getting my truck worked on and going to the wrong park",8.8,2070,Ride,,,15.4,29.5,33.5,"[37.3,-79.94]","[37.27,-79.94]",13,14,15
1716166835,2018-07-20T21:28:41Z,"Monument walk of shame",8.2,3831,Ride,139.1,179,7.8,23.5,110.9,"[37.27,-79.94]","[37.25,-79.93]",13,14,15
1718576065,2018-07-21T17:56:33Z,"Dody, with",21.2,9568,Ride,148.6,179,8,30.6,250.5,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
1720842111,2018-07-22T12:44:07Z,"🐉 ‘s Back",10.3,6810,Ride,151.1,183,5.4,30.2,158.2,"[37.38,-80.16]","[37.38,-80.16]",13,14,15
1723561713,2018-07-23T21:27:39Z,"Deschutes Monday nighter.",10.3,4517,Ride,,,8.2,29.5,108.5,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1730186478,2018-07-26T21:50:18Z,"Nobody gets out of monument alive",10.6,4105,Ride,139,184,9.3,29.5,92.7,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1734023457,2018-07-28T17:41:09Z,Mineshafted,12.3,5088,Ride,148.2,176,8.7,28.4,150.3,"[37.47,-79.7]","[37.47,-79.7]",13,14,15
1736455180,2018-07-29T16:43:16Z,"Weekly Dragons Back Ride",10.8,6346,Ride,156.1,177,6.1,29.1,145.1,"[37.38,-80.15]","[37.38,-80.15]",13,14,15
1738892894,2018-07-30T21:28:58Z,"They call me Stormy Monday",11.9,4687,Ride,125.6,168,9.2,29.3,124.2,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1743568323,2018-08-01T21:38:46Z,"Quick Spec loop",8.7,3448,Ride,,,9,26.2,136.5,"[37.42,-79.76]","[37.42,-79.76]",13,14,15
1745914279,2018-08-02T21:36:27Z,"Chestnut Loop",11.8,5035,Ride,128.7,196,8.4,30.2,104.5,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1747745248,2018-08-03T21:12:11Z,"45 Minute Spin With Travis Scott",14.2,2704,Ride,155.7,176,18.9,23,0,,,13,14,15
1749929186,2018-08-04T17:29:32Z,"Fuck you ",7,5398,Ride,126.3,162,4.6,21.9,115.5,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1752533019,2018-08-05T18:31:13Z,Dooooooooooooooooooody,8.2,4433,Ride,140.9,174,6.6,34.2,136.5,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
1754925169,2018-08-06T21:29:55Z,"Monday nighter ",15.3,5851,Ride,129.9,175,9.4,27.3,139.7,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1757214894,2018-08-07T21:33:50Z,"The Beer Ride ",21.7,4607,Ride,136.7,183,17,42.9,154.6,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1759504608,2018-08-08T21:32:19Z,"Party on The Gauntlet",9.2,4912,Ride,142,167,6.7,22.8,168.2,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
1761823369,2018-08-09T21:38:38Z,"Real Monument DH Carnage! ",11.2,4462,Ride,139.2,176,9,31.1,113.1,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1765675433,2018-08-11T15:15:41Z,"Dragons Back with Dan and Robert",16.5,11665,Ride,153.5,183,5.1,25.5,370.6,"[37.38,-80.16]","[37.38,-80.16]",13,14,15
1768156298,2018-08-12T17:30:44Z,"Kona Process 153 29er",6.9,3238,Ride,,,7.6,24.4,99.1,"[37.25,-79.93]","[37.25,-79.94]",13,14,15
1768156475,2018-08-12T18:47:51Z,"Kona Process 153 27.5",4.2,2141,Ride,133.9,160,7.1,23.7,61.6,"[37.25,-79.93]","[37.25,-79.94]",13,14,15
1770396717,2018-08-13T21:37:48Z,"First time monument carnage.",12.2,5124,Ride,132.8,172,8.6,26.8,141.7,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1772699089,2018-08-14T21:28:14Z,"The Beer Ride.",22.4,4755,Ride,145.8,213,17,39.8,145.4,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1774963847,2018-08-15T21:18:39Z,"Neighborhood Recovery Day",8.1,2055,Ride,156.6,249,14.2,37.1,80.5,"[37.33,-79.9]","[37.33,-79.9]",13,14,15
1777457334,2018-08-16T21:33:12Z,"Turner bros have lost a valiant soldier",9.2,3913,Ride,130.1,176,8.4,30,95.7,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1779279179,2018-08-17T22:12:40Z,"B-52 Bomber",10.7,3826,Ride,148.2,176,10.1,33.8,106.4,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1781517543,2018-08-18T20:21:08Z,"Cabin Fever Spec Wreck ",9.2,3892,Ride,148.9,206,8.5,29.3,145.1,"[37.42,-79.76]","[37.42,-79.76]",13,14,15
1784182988,2018-08-19T19:49:16Z,"Rocky top.",5.7,4898,Ride,140.3,168,4.2,21,177.4,"[37.33,-80.14]","[37.34,-80.14]",13,14,15
1790075818,2018-08-22T12:50:55Z,"Creature Enduro Promo Video Shoot",8.1,5207,Ride,128.3,158,5.6,21.3,132,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1793343656,2018-08-23T21:47:07Z,"Dan is THE MAN",12.3,5037,Ride,144,181,8.8,24.8,110.9,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1795074819,2018-08-24T21:57:51Z,"Dody Mater",7.8,3542,Ride,150.8,169,8,30.2,131.7,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
1797194274,2018-08-25T17:45:16Z,"Creature XXC Video Shoot. Last Ride on the Turner ",10.4,5323,Ride,132.9,171,7.1,25.9,105.8,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
1799773020,2018-08-26T19:17:43Z,"Transition Sentinel maiden voyage.",15.9,6961,Ride,158.5,177,8.2,30.6,255.7,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
1801901101,2018-08-27T21:41:49Z,"Monument TOOB Carnage!",9.6,3965,Ride,139.6,176,8.8,27.1,105.2,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1804356807,2018-08-28T21:32:25Z,"Deschutes anniversary ride ",19.4,4604,Ride,127.9,166,15.2,36.5,86.9,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1815522856,2018-09-02T18:40:45Z,"North Table Mountain ",14.2,6163,Ride,150.2,180,8.3,24.6,168.2,"[39.78,-105.19]","[39.78,-105.19]",13,14,15
1817732105,2018-09-03T19:43:53Z,"Buffalo Creek",17.4,8447,Ride,146.2,178,7.4,24.4,196.9,"[39.41,-105.35]","[39.41,-105.35]",13,14,15
1819803790,2018-09-04T19:17:25Z,"Green Mountain",14,6083,Ride,159.6,184,8.3,25.9,157.3,"[39.69,-105.15]","[39.69,-105.15]",13,14,15
1824230774,2018-09-06T19:38:24Z,"Apex Park",7.2,4266,Ride,149,178,6,21.3,130.5,"[39.72,-105.21]","[39.72,-105.21]",13,14,15
1826168101,2018-09-07T18:13:41Z,"White Ranch",11.4,7094,Ride,150.7,180,5.8,20.6,215.8,"[39.8,-105.25]","[39.8,-105.25]",13,14,15
1835644145,2018-09-11T21:28:42Z,"Cole Inman almost gets taken out by a deer with Jeff Brown.",22.3,5500,Ride,,,14.6,40.3,153,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1839972472,2018-09-13T21:14:57Z,"Road bike party 1 million ",13.8,5041,Ride,144.2,184,9.8,37.8,129.5,"[37.26,-79.95]","[37.26,-79.96]",13,14,15
1843960815,2018-09-15T19:34:53Z,"I repeat: I have no desire to ride rigid bikes.",11.3,5144,Ride,153.3,176,7.9,26.4,118,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
1848772048,2018-09-17T21:36:18Z,"The greenway is slizzered  ",10.2,4227,Ride,150.8,190,8.7,29.5,100,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1851132207,2018-09-18T21:23:43Z,"The Beer Ride ",20.9,4453,Ride,156.2,188,16.9,41.6,139.6,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1856453187,2018-09-20T21:51:50Z,"Ok I’ll admit, the Stache is fun on Monument",10.7,4478,Ride,146.7,185,8.6,31.8,112.2,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1857092588,2018-09-21T21:57:30Z,"Friday Hot Lap",6.1,3097,Ride,154,187,7.1,22.8,99.1,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1859052235,2018-09-22T13:33:08Z,"81 DHuro photo shoot ",15.9,10668,Ride,,,5.4,25.9,539.5,"[38.4,-78.76]","[38.4,-78.76]",13,14,15
1861429413,2018-09-23T13:39:47Z,"2nd leg of 81DHuro",6.4,4267,Ride,,,5.4,19.5,144.2,"[38.82,-78.77]","[38.82,-78.77]",13,14,15
1863724526,2018-09-24T23:12:49Z,"Beer run.",1.9,738,Ride,,,9.2,23.3,8.1,"[36.19,-86.74]","[36.19,-86.74]",13,14,15
1869934463,2018-09-27T21:10:38Z,"O yah that’s why I moved back to Roanoke",7.3,3906,Ride,163.6,180,6.8,16.6,73.2,"[36.08,-86.87]","[36.08,-86.87]",13,14,15
1873887819,2018-09-29T17:49:21Z,"Transition owners club ",8.5,7418,Ride,166.9,191,4.1,23.3,200.9,"[37.67,-79.92]","[37.67,-79.92]",13,14,15
1876778586,2018-09-30T14:12:24Z,"Snowshoe. “So many Transitions here” - some dude",31.3,13994,Ride,,,8,28,1044.5,"[38.41,-80]","[38.41,-80]",13,14,15
1878488566,2018-10-01T21:17:20Z,"Mill Monday",14.6,6194,Ride,148.8,187,8.5,31.3,138.4,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1880465645,2018-10-02T21:15:34Z,"Creature enduro scouting.",9.5,5341,Ride,154.5,179,6.4,23,175.6,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1884654311,2018-10-04T21:50:48Z,"Guerrilla Gravity SQUAD",9.5,4017,Ride,124.8,181,8.5,32.2,104.1,"[37.26,-79.96]","[37.26,-79.96]",13,14,15
1886429929,2018-10-05T19:24:11Z,"Creature enduro pre ride",11.9,7785,Ride,151.5,183,5.5,22.8,223.4,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1888153715,2018-10-06T13:03:42Z,"Creatureduro 1st in beginner class 15:24 combined time",15.3,9016,Ride,144.6,194,6.1,25.1,265.2,"[37.34,-80.01]","[37.34,-80.01]",13,14,15
1890889153,2018-10-07T15:03:59Z,"Creature from Carvins Cove marshalling",16.2,6040,Ride,147.5,171,9.7,28.4,121,"[37.39,-80.01]","[37.38,-80.01]",13,14,15
1895180556,2018-10-09T21:28:12Z,"The Weeknd",12.8,5289,Ride,144.4,179,8.7,22.8,140.5,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1900823791,2018-10-12T21:12:39Z,"Pre-go fast dragons back ",6.6,4735,Ride,160.1,183,5.1,21,175.3,"[37.38,-80.16]","[37.38,-80.16]",13,14,15
1902418746,2018-10-13T14:37:37Z,"130 travel Stumpy 27.5",9.8,5097,Ride,139.6,179,6.9,26.2,98.8,"[37.25,-79.94]","[37.25,-79.94]",13,14,15
1902673882,2018-10-13T17:18:24Z,"Rocky Mountain Slayer",7,3119,Ride,150.7,182,8,25.3,88.1,"[37.25,-79.94]","[37.25,-79.94]",13,14,15
1907264112,2018-10-15T21:48:40Z,"Deschutes bloggers",9.9,4014,Ride,156.6,189,8.9,31.3,106.1,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1909324413,2018-10-16T21:31:38Z,"Beer ride diversion",10.2,3989,Ride,158.4,179,9.2,29.1,121.3,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1917176854,2018-10-20T15:26:08Z,"Bluestone Bike and Run Reddish Knob Shuttle day",27.8,11288,Ride,149.3,190,8.9,25.1,644,"[38.46,-79.24]","[38.43,-79.13]",13,14,15
1919620863,2018-10-21T18:18:24Z,"Dody Ridge ",8.6,4625,Ride,158.5,189,6.7,22.4,150,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
1921676000,2018-10-22T21:56:47Z,"Short Monday nighter",10.2,4313,Ride,142.9,182,8.5,22.6,97.8,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1923721598,2018-10-23T21:43:38Z,"Last Lerotica for the year",11.7,4638,Ride,150.2,177,9.1,25.7,130.8,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1927051480,2018-10-25T13:38:52Z,"Pinkbike Dragons Back shoot",7.2,6066,Ride,142.4,176,4.3,22.6,223.1,"[37.38,-80.16]","[37.38,-80.16]",13,14,15
1927385302,2018-10-25T20:37:09Z,"The Whole Shaft",5.3,4386,Ride,161.6,182,4.3,17.4,165.8,"[37.34,-80.14]","[37.35,-80.12]",13,14,15
1946472091,2018-11-04T18:28:59Z,Ripmooooooo,12.4,6264,Ride,162.1,189,7.1,23.7,217.3,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
1948386218,2018-11-05T21:42:27Z,"Matt King BRO FLOW trail scouting",8.5,3421,Ride,141.8,182,9,23.9,48.2,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1950181547,2018-11-06T21:04:04Z,GauntLIT,6.1,2863,Ride,164.1,183,7.6,22.8,99.1,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1950395980,2018-11-06T22:45:16Z,"Rockin 2 rides today! ",10.2,4646,Ride,146.6,181,7.9,32.2,114.3,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1952051761,2018-11-07T20:52:21Z,"Quick OG sesh, down Royalty ",6.4,3538,Ride,154,177,6.5,21.9,126.8,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1953780281,2018-11-08T16:49:56Z,"Getting in the spirit 🦃",16.9,10949,Ride,155.9,230,5.6,25.3,388.3,"[37.38,-80.16]","[37.38,-80.16]",13,14,15
1957065868,2018-11-10T15:52:32Z,"Hangover prevention ",8.8,5217,Ride,154.1,178,6,22.4,221.9,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1959520910,2018-11-11T17:06:04Z,"Dody with some freeride ",18.3,9419,Ride,195.6,245,7,26.4,306.6,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
1963392253,2018-11-13T22:55:41Z,"Tuesday Night Lights",10.1,4495,Ride,,,8.1,25.7,120.1,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1965154198,2018-11-14T22:08:24Z," Royalty lap to get my mind right ",5,2489,Ride,158.4,183,7.3,22.8,99.5,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1970478773,2018-11-17T17:21:38Z,"Ken and Rob are finally 21 years old",19.2,9727,Ride,151.8,185,7.1,25.7,290,"[37.44,-79.79]","[37.44,-79.79]",13,14,15
1972692725,2018-11-18T18:05:39Z,"Cove Party",9.9,5569,Ride,154.4,185,6.4,23.5,208.5,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1974534219,2018-11-19T22:50:22Z,"Ripmo faster than Kona Process and Tranny Sentinel 😭",11.4,4602,Ride,157.2,227,9,32,127.1,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1977516939,2018-11-21T18:08:19Z,"Brosgiving pregame",4.3,2505,Ride,158.8,179,6.2,23.5,112.8,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
1979606779,2018-11-22T19:36:32Z,"Trying to reach my 3K miles goal for the year",14,5363,Ride,159.7,179,9.4,26.4,125.9,"[37.38,-80.01]","[37.38,-80.01]",13,14,15
1980884757,2018-11-23T16:04:04Z,"Turkey Burner",16,7277,Ride,143.6,170,7.9,32.9,242.3,"[37.44,-79.79]","[37.44,-79.79]",13,14,15
1986930309,2018-11-26T23:00:40Z,"Star trail cock pushups",9.6,4548,Ride,150.7,221,7.6,23.3,118.3,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1991957420,2018-11-29T22:58:53Z,"Kenny Powers tow down monument ",7.7,3320,Ride,151.1,190,8.3,30.4,106.1,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
1993404101,2018-11-30T21:25:05Z,"Spec Dody: CLEAR",15.9,7516,Ride,155.4,228,7.6,26.2,260,"[37.42,-79.76]","[37.42,-79.76]",13,14,15
1997295872,2018-12-02T22:12:03Z,"Dody at Dusk",7.9,3710,Ride,164,236,7.6,24.2,133.2,"[37.42,-79.76]","[37.42,-79.76]",13,14,15
1998894628,2018-12-03T22:53:51Z,"Monday night half pool",8.6,3573,Ride,150.1,189,8.6,29.3,97.8,"[37.26,-79.94]","[37.27,-79.94]",13,14,15
2002039511,2018-12-05T18:24:26Z,"8 Miles closer to 3K ",7.8,3756,Ride,160,183,7.5,22.8,127.7,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2005427819,2018-12-07T20:57:20Z,"Irby Buck DH 🍒 pop",8.5,4526,Ride,158.8,184,6.7,22.8,174.3,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2007128886,2018-12-08T18:16:56Z,"OG Hump Parti",9.5,5656,Ride,149.2,194,6.1,24.4,211.5,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2014361649,2018-12-12T22:07:19Z,"83 miles to go. ",15,3254,Ride,151.5,169,16.6,21,0,,,13,14,15
2020435969,2018-12-16T15:20:41Z,"Cabin fever Dody",8.7,4617,Ride,158.6,184,6.8,24.6,154.8,"[37.41,-79.75]","[37.41,-79.75]",13,14,15
2022494321,2018-12-17T22:19:35Z,"67 miles to go.",7.2,3188,Ride,158.2,194,8.1,22.6,118.9,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2024268181,2018-12-18T22:54:43Z,"Taco Tuesday Night Lights ",9.6,4233,Ride,149.8,186,8.2,28.4,128.6,"[37.27,-79.94]","[37.27,-79.94]",13,14,15
2025844289,2018-12-19T22:31:29Z,"Dody after dark",7.8,3584,Ride,161,208,7.9,25.5,136.9,"[37.42,-79.76]","[37.42,-79.76]",13,14,15
2027351904,2018-12-20T22:10:40Z,"34 miles left",15.1,3173,Ride,156.1,174,17.2,22.4,0,,,13,14,15
2030241530,2018-12-22T17:21:48Z,"OG Christmas 🎅🏿 ",9.3,6108,Ride,154.2,183,5.5,26.2,195.4,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2036970360,2018-12-26T16:48:59Z,"Breaking in dads new Bell Super DH",8.7,4942,Ride,151.9,184,6.3,26.4,156.4,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2038785610,2018-12-27T16:49:57Z,"Exploring O Hill",7.5,4885,Ride,141.7,180,5.5,25.3,146.3,"[38.03,-78.52]","[38.03,-78.52]",13,14,15
2043098733,2018-12-29T21:27:42Z,"1st time Dody drop for the 3K miles this year.",9.1,4180,Ride,169.9,247,7.8,25.1,155.4,"[37.42,-79.76]","[37.42,-79.76]",13,14,15
2053740791,2019-01-03T21:09:08Z,"Go to Pinkbike and read Local Flavors",4.6,2550,Ride,160.3,184,6.5,24.8,110.6,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2058346415,2019-01-05T22:02:12Z,"Soupy Gauntlet lap",6.1,2843,Ride,156.8,186,7.7,25.3,100.9,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2060766027,2019-01-06T16:14:06Z,"Cull’s Longdale Furnace",15.3,8211,Ride,146.6,197,6.7,26.6,245.1,"[37.8,-79.71]","[37.8,-79.71]",13,14,15
2065587186,2019-01-08T23:21:01Z,"I owe Mike a beer for a 3:12 monument 😱 ",8.3,3206,Ride,162.5,187,9.3,29.1,95.4,"[37.25,-79.94]","[37.27,-79.94]",13,14,15
2076757110,2019-01-13T16:00:39Z,Gravelocity,22,10781,Ride,152.1,185,7.3,26.6,216.1,"[37.43,-79.77]","[37.43,-79.77]",13,14,15
2087332351,2019-01-18T17:24:32Z,"Government Shutdown",7.4,3394,Ride,164.8,179,7.8,27.3,102.4,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2100690973,2019-01-24T17:49:23Z,"Headwind down Monument ",6.7,3279,Ride,162.4,229,7.3,24.4,118,"[37.24,-79.94]","[37.24,-79.94]",13,14,15
2105393587,2019-01-26T20:07:49Z,"Royal Gauntlet ",9.6,5402,Ride,160.3,187,6.4,24.6,187.8,"[37.36,-79.99]","[37.36,-79.99]",13,14,15
2107919236,2019-01-27T16:48:42Z,"🐼paws Shittle",50,11277,Ride,122.6,203,16,64.9,591,"[37.27,-80.46]","[37.25,-80.46]",13,14,15
2120013766,2019-02-02T18:58:30Z,"Rocky Top ",3.8,4286,Ride,142.2,175,3.2,29.3,126.2,"[37.32,-80.11]","[37.32,-80.11]",13,14,15
